tag,algo,precision,recall,auprc,prevalence
L1,enet,0.8545454545454545,0.6911764705882353,0.8873031424096209,0.7195767195767195
L1,enet,0.8532110091743119,0.6838235294117647,0.8873031424096209,0.7195767195767195
L1,enet,0.8518518518518519,0.6764705882352942,0.8873031424096209,0.7195767195767195
L1,enet,0.8598130841121495,0.6764705882352942,0.8873031424096209,0.7195767195767195
L1,enet,0.8584905660377359,0.6691176470588235,0.8873031424096209,0.7195767195767195
L1,enet,0.8666666666666667,0.6691176470588235,0.8873031424096209,0.7195767195767195
L1,enet,0.875,0.6691176470588235,0.8873031424096209,0.7195767195767195
L1,enet,0.8737864077669902,0.6617647058823529,0.8873031424096209,0.7195767195767195
L1,enet,0.8823529411764706,0.6617647058823529,0.8873031424096209,0.7195767195767195
L1,enet,0.8811881188118812,0.6544117647058824,0.8873031424096209,0.7195767195767195
L1,enet,0.89,0.6544117647058824,0.8873031424096209,0.7195767195767195
L1,enet,0.898989898989899,0.6544117647058824,0.8873031424096209,0.7195767195767195
L1,enet,0.8979591836734694,0.6470588235294118,0.8873031424096209,0.7195767195767195
L1,enet,0.9072164948453608,0.6470588235294118,0.8873031424096209,0.7195767195767195
L1,enet,0.90625,0.6397058823529411,0.8873031424096209,0.7195767195767195
L1,enet,0.9052631578947369,0.6323529411764706,0.8873031424096209,0.7195767195767195
L1,enet,0.9042553191489362,0.625,0.8873031424096209,0.7195767195767195
L1,enet,0.9139784946236559,0.625,0.8873031424096209,0.7195767195767195
L1,enet,0.9130434782608695,0.6176470588235294,0.8873031424096209,0.7195767195767195
L1,enet,0.9230769230769231,0.6176470588235294,0.8873031424096209,0.7195767195767195
L1,enet,0.9222222222222223,0.6102941176470589,0.8873031424096209,0.7195767195767195
L1,enet,0.9213483146067416,0.6029411764705882,0.8873031424096209,0.7195767195767195
L1,enet,0.9204545454545454,0.5955882352941176,0.8873031424096209,0.7195767195767195
L1,enet,0.9310344827586207,0.5955882352941176,0.8873031424096209,0.7195767195767195
